4.588294,0.7698797
4.621054,0.7715111
4.655531,0.7732031
4.699334,0.7753171
4.732708,0.7769016
4.767072,0.7785098
4.800357,0.7800456
4.834417,0.7815953
4.880067,0.7836384
4.91419,0.7851406
4.948269,0.7866204
4.98149,0.7880434
5.015068,0.7894626
5.06152,0.7913948
5.094149,0.792731
5.128368,0.794114
5.162129,0.7954606
5.195373,0.7967693
5.240711,0.7985275
5.275429,0.7998534
5.310463,0.8011738
5.344718,0.8024481
5.381596,0.8038018
5.42754,0.8054627
5.461632,0.806677
5.496592,0.8079066
5.531105,0.8091052
5.565418,0.8102822
5.610452,0.811805
5.64488,0.8129528
5.679905,0.8141062
5.714232,0.8092157
5.751829,0.8039262
5.800274,0.7972117
5.837198,0.7921689
5.871718,0.7875116
5.90296,0.7833436
5.948852,0.7773007
5.986616,0.7723974
6.018964,0.7682462
6.054091,0.7637886
6.098941,0.758172
6.133259,0.7539297
6.168591,0.7496114
6.204113,0.7453195
6.249317,0.7399283
6.284934,0.7357351
6.319747,0.7316821
6.355923,0.7275177
6.402265,0.7222517
6.435296,0.7185445
6.469274,0.7147705
6.50284,0.7110811
6.538497,0.7072033
6.592046,0.7014585
6.62473,0.6979977
6.663352,0.693952
6.699063,0.6902527
6.748289,0.6852176
6.784264,0.6815841
6.818637,0.6781482
6.853373,0.674711
6.900758,0.670078
6.935956,0.6666776
6.969832,0.6634372
7.005759,0.660035
7.053227,0.655593
7.092033,0.6520057
7.123879,0.6490911
7.157475,0.6460444
7.204642,0.6418149
7.239478,0.6387265
7.274835,0.6356221
7.308895,0.6326601
7.355604,0.6286427
7.390988,0.625633
7.427742,0.6225373
7.461216,0.6197444
7.507629,0.615913
7.541914,0.613113
7.579097,0.6101052
7.616302,0.6071249
7.664436,0.603312
7.698832,0.6006166
7.736145,0.5977197
7.770922,0.5950448
7.82286,0.5910941
7.857246,0.5885073
7.892544,0.5858753
7.927039,0.5833258
7.974209,0.5798752
8.009627,0.577311
8.048464,0.5745254
8.083725,0.5720193
8.129771,0.5687794
8.165296,0.5663048
8.200124,0.5638996
8.234601,0.5615386
8.283725,0.5582086
8.325452,0.5554109
8.362239,0.5529675
8.39829,0.5505938
8.44516,0.547538
8.479528,0.5453188
8.515829,0.5429943
8.551008,0.5407603
8.598323,0.5377847
8.634656,0.5355218
8.670591,0.5333023
8.705242,0.5311795
8.753016,0.5282803
8.790827,0.5260081
8.824276,0.5240142
8.860654,0.5218629
8.910058,0.5189693
8.947991,0.5167692
8.983272,0.5147397
9.018488,0.5127296
9.066174,0.5100328
9.102503,0.5079972
9.135317,0.5061725
9.171988,0.5041487
9.224379,0.5012854
9.260523,0.4993289
9.294828,0.4974859
9.330413,0.4955886
9.378854,0.4930289
9.415158,0.4911278
9.453854,0.4891176
9.48982,0.4872638
9.539172,0.4847429
9.57548,0.4829049
9.612766,0.4810318
9.649728,0.4791893
9.69827,0.4767908
9.734747,0.4750043
9.771473,0.473219
9.808511,0.4714321
9.857546,0.469087
9.894998,0.4673115
9.930593,0.4656365
9.966992,0.463936
10.01487,0.4617182
10.05085,0.460065
10.08668,0.4584309
10.12366,0.4567563
10.17147,0.4546095
10.20685,0.4530336
10.24235,0.4514636
10.28048,0.4497888
10.3285,0.4476979
10.36502,0.4461204
10.40096,0.4445788
10.43628,0.4430741
10.4839,0.4410615
10.51976,0.4395583
10.5653,0.4376636
10.60222,0.4361393
10.64785,0.4342705
10.68342,0.4328247
10.71891,0.4313917
10.75395,0.4299859
10.80246,0.428055
10.83838,0.4266362
10.8726,0.4252935
10.90594,0.4239936
10.95156,0.4222271
10.98608,0.4209006
11.02245,0.4195118
11.06053,0.4180675
11.10754,0.4162979
11.14264,0.4149864
11.17458,0.4138004
11.21059,0.4124714
11.25729,0.4107602
11.29303,0.4094602
11.32911,0.408156
11.36362,0.4069165
11.41202,0.4051907
11.4454,0.4040092
11.48049,0.4027743
11.51495,0.4015688
11.56021,0.3999969
11.59745,0.3987122
11.63311,0.3974901
11.66611,0.3963656
11.71189,0.3948165
11.74625,0.3936615
11.78074,0.3925091
11.81514,0.391366
11.85098,0.3901827
11.89852,0.3886237
11.93851,0.3873218
11.97113,0.3862666
12.00572,0.3851537
12.05309,0.3836398
12.08775,0.3825398
12.12409,0.3813933
12.16128,0.380227
12.21252,0.3786315
12.24954,0.3774875
12.28265,0.3764699
12.31687,0.3754238
12.36307,0.3740209
12.39715,0.3729928
12.43268,0.3719269
12.46931,0.3708341
12.51679,0.3694275
12.55205,0.3683898
12.5839,0.3674574
12.62,0.3664062
12.66677,0.3650532
12.70128,0.3640615
12.73709,0.3630378
12.7738,0.3619946
12.82096,0.3606631
12.85834,0.3596145
12.89293,0.3586499
12.92852,0.3576624
12.97648,0.3563406
13.01159,0.3553792
13.0461,0.354439
13.08229,0.3534585
13.13252,0.3521064
13.17125,0.3510711
13.20739,0.3501106
13.24464,0.3491257
13.30359,0.3475789
13.34,0.3466301
13.37833,0.3456369
13.41689,0.3446437
13.46486,0.3434159
13.50231,0.3424634
13.53829,0.3415533
13.57736,0.3405704
13.62734,0.3393213
13.66399,0.3384111
13.70054,0.3375084
13.73704,0.3366115
13.7836,0.3354745
13.82034,0.3345827
13.85874,0.3336557
13.89786,0.3327164
13.9501,0.3314705
13.98697,0.3305966
14.02588,0.3296795
14.062,0.3288328
14.11354,0.3276319
14.1501,0.3267855
14.18715,0.3259319
14.22264,0.3251187
14.2702,0.3240352
14.30683,0.3232055
14.34338,0.3223818
14.38065,0.3215465
14.43071,0.3204309
14.47126,0.3195331
14.50631,0.318761
14.54369,0.3179418
14.59222,0.3168844
14.6298,0.3160704
14.66562,0.3152983
14.70291,0.3144988
14.75032,0.3134879
14.78698,0.3127107
14.82122,0.3119882
14.85892,0.3111966
14.90767,0.3101789
14.94338,0.3094377
14.97942,0.3086933
15.01587,0.307944
15.06391,0.3069619
15.09967,0.3062349
15.1363,0.3054938
15.17846,0.3046454
15.23709,0.3034731
15.27814,0.3026577
15.31926,0.3018453
15.36121,0.301021
15.41534,0.299964
15.4531,0.2992309
15.4898,0.2985219
15.52672,0.2978121
15.57424,0.2969036
15.61283,0.2961696
15.64992,0.2954677
15.68703,0.2947688
15.73461,0.2938774
15.76994,0.2932191
15.80891,0.2924962
15.8451,0.2918281
15.89288,0.2909508
15.92641,0.2903383
15.96291,0.2896743
16.00034,0.2889968
16.05063,0.2880913
16.08791,0.2874237
16.12562,0.2867515
16.16324,0.2860841
16.21251,0.2852148
16.25148,0.2845308
16.28847,0.2838847
16.32749,0.2832062
16.37563,0.2853132
16.41448,0.2870051
16.4512,0.2885965
16.48841,0.2902021
16.53777,0.2923202
16.57718,0.2940026
16.6157,0.2956395
16.65628,0.2973557
16.70547,0.2994245
16.74678,0.3011526
16.78334,0.302675
16.82218,0.3042849
16.87267,0.3063669
16.91741,0.3082011
16.95999,0.3099383
17.00239,0.3116591
17.05838,0.3139184
17.10228,0.3156794
17.14794,0.3175015
17.19147,0.3192299
17.24636,0.3213963
17.29015,0.3231153
17.33385,0.3248217
17.37617,0.3264659
17.43338,0.3286762
17.47738,0.3303665
17.52017,0.3320018
17.56337,0.3336448
17.61813,0.3357158
17.66111,0.3373325
17.70644,0.3390291
17.75033,0.3406633
17.80436,0.3426644
17.84983,0.344339
17.89179,0.3458765
17.93807,0.3475643
17.99345,0.3495722
18.0391,0.3512182
18.08349,0.352811
18.12775,0.3543911
18.18343,0.3563679
18.22531,0.3578471
18.26927,0.3593921
18.31093,0.3608495
18.36355,0.362681
18.40783,0.3642139
18.45261,0.365757
18.49593,0.3672423
18.54982,0.3690805
18.59319,0.3705521
18.63608,0.3720009
18.67989,0.3734737
18.73868,0.3754393
18.78299,0.3769127
18.82755,0.3783874
18.86955,0.3797711
18.92384,0.3815506
18.9681,0.3829935
19.01221,0.3844249
19.05495,0.3858057
19.11268,0.3876608
19.1577,0.3891
19.20235,0.3905205
19.24296,0.3918066
19.29749,0.3935252
19.33837,0.3948075
19.38013,0.3961116
19.42327,0.3974527
19.47561,0.3990721
19.51762,0.4003657
19.55819,0.4016092
19.60089,0.4029128
19.65264,0.4044851
19.69308,0.4057081
19.73163,0.4068692
19.77062,0.408039
19.82445,0.4096464
19.86573,0.4108731
19.90152,0.4119324
19.93989,0.413064
19.99821,0.4147758
20.05913,0.4165533
20.10904,0.4180013
20.1623,0.4195388
20.20091,0.4206483
20.24277,0.4218463
20.28384,0.4230167
20.33224,0.4243903
20.3725,0.4255278
20.41201,0.4266399
20.45542,0.4278565
20.50765,0.4293137
20.55353,0.4305876
20.59854,0.4318317
20.64058,0.4329888
20.69533,0.434489
20.73923,0.4356861
20.78167,0.4368385
20.82158,0.4379178
20.873,0.4393026
20.91923,0.4405417
20.96171,0.4416753
21.00541,0.4428371
21.0599,0.4442788
21.09948,0.4453212
21.14113,0.4464139
21.17723,0.4473576
21.225,0.4486016
21.26085,0.4495312
21.2971,0.4504682
21.33515,0.4514481
21.38295,0.4526746
21.41997,0.4536203
21.45828,0.4545959
21.49576,0.4555467
21.54354,0.4567544
21.57965,0.4576634
21.61676,0.4585944
21.65348,0.4595126
21.70327,0.4607524
21.74107,0.4616899
21.77434,0.4625125
21.81155,0.4634295
21.85827,0.4645763
21.89653,0.4655118
21.93436,0.4664337
21.97074,0.4673172
22.02021,0.4685138
22.05792,0.4694223
22.09513,0.470316
22.13416,0.4712499
22.18141,0.4723765
22.21674,0.4732155
22.2554,0.4741305
22.2912,0.474975
22.33932,0.4761059
22.37553,0.4769539
22.41083,0.4777777
22.44669,0.478612
22.49403,0.4797092
22.53253,0.4805983
22.56843,0.4814244
22.60487,0.4822604
22.65298,0.4833601
22.68875,0.4841745
22.7261,0.4850224
22.76149,0.485823
22.81011,0.4869189
22.84606,0.4877264
22.88472,0.4885918
22.92165,0.4894157
22.96959,0.4904813
23.00631,0.4912946
23.04536,0.4921567
23.08177,0.4929579
23.12971,0.4940087
23.16621,0.4948061
23.20198,0.4955849
23.23557,0.4963141
23.28463,0.4973755
23.32026,0.4981433
23.35844,0.4989637
23.39561,0.4997597
23.44336,0.5007787
23.47915,0.5015397
23.51597,0.5023202
23.55138,0.5030683
23.59915,0.5040742
23.63374,0.5048001
23.67074,0.5055742
23.70864,0.5063645
23.75915,0.507414
23.79741,0.508206
23.83378,0.5089565
23.8715,0.5097324
23.91521,0.5106284
23.95226,0.5113854
23.99006,0.5121553
24.02814,0.5129284
24.07658,0.5139083
24.11221,0.5146266
24.14929,0.5153719
24.18639,0.5161152
24.23517,0.5170894
24.27094,0.517801
24.30978,0.5185714
24.34583,0.5192844
24.39344,0.5202225
24.42925,0.5209259
24.46656,0.5216565
24.50337,0.522375
24.55235,0.5233278
24.59115,0.5240799
24.62906,0.5248123
24.66583,0.5255207
24.71304,0.5264272
24.7503,0.5271401
24.7889,0.5278766
24.82788,0.5286178
24.87712,0.5295509
24.91303,0.5302288
24.95196,0.5309618
24.98649,0.53161
25.04143,0.5326377
25.08713,0.533489
25.13024,0.5342893
25.17407,0.5351001
25.22928,0.5361175
25.27214,0.5369042
25.31466,0.5376819
25.3578,0.5384685
25.43018,0.5397821
25.47436,0.5405803
25.51601,0.5413302
25.57622,0.54241
25.61333,0.5430729
25.65292,0.5437781
25.69242,0.5444796
25.74175,0.5453525
25.77872,0.5460045
25.81774,0.5466906
25.85475,0.5473396
25.90324,0.548187
25.94058,0.5488372
25.97861,0.5494978
26.01567,0.5501395
26.06708,0.5510268
26.10458,0.5516716
26.14169,0.5523081
26.18075,0.5529761
26.22989,0.5538135
26.26728,0.5544487
26.30402,0.5550709
26.34046,0.5556864
26.39445,0.5565954
26.43067,0.5572029
26.46774,0.5578231
26.50576,0.5584574
26.55469,0.5592709
26.59243,0.5598965
26.62697,0.5604674
26.66716,0.5611298
26.71536,0.5619217
26.75143,0.5625122
26.78959,0.5631353
26.82558,0.5637214
26.87561,0.5645337
26.91405,0.5651556
26.9485,0.5657114
26.98765,0.5663416
27.03654,0.5671257
27.07351,0.5677168
27.11094,0.5683137
27.14619,0.5688742
27.19156,0.5695935
27.22943,0.5701922
27.26538,0.5707588
27.30325,0.5713542
27.3527,0.5721291
27.39076,0.5727236
27.42286,0.5732238
27.45906,0.5737864
27.50797,0.5745443
27.54667,0.575142
27.5843,0.5757216
27.61955,0.5762631
27.66708,0.5769911
27.70596,0.5775845
27.74291,0.5781472
27.78053,0.5787184
27.82917,0.5794548
27.86723,0.5800291
27.90538,0.5806033
27.94629,0.5812172
28.02806,0.5824391
28.09046,0.5833666
28.1316,0.5839759
28.18182,0.5847172
28.22615,0.5853694
28.26283,0.5859075
28.30174,0.5864769
28.35156,0.5872036
28.38854,0.5877413
28.4298,0.5883395
28.46745,0.588884
28.51676,0.5895949
28.5551,0.5901458
28.59187,0.590673
28.63384,0.591273
28.68551,0.5920092
28.72465,0.5925651
28.76401,0.5931226
28.80263,0.5936682
28.85083,0.594347
28.89151,0.5949181
28.93104,0.5954717
28.96991,0.5960145
29.02322,0.5967565
29.06199,0.5959603
29.1034,0.5951123
29.14363,0.5942909
29.19314,0.5932829
29.2285,0.5925652
29.26266,0.5918735
29.30011,0.591117
29.34976,0.590117
29.38836,0.589342
29.42865,0.5885351
29.46555,0.5877982
29.51611,0.5867913
29.55236,0.5860715
29.59241,0.5852783
29.62952,0.5845451
29.68088,0.5835336
29.72125,0.582741
29.76211,0.5819411
29.80045,0.5811924
29.85186,0.5801914
29.88861,0.5794781
29.92902,0.5786956
29.96898,0.5779241
30.01922,0.5769569
30.06306,0.5761154
30.09958,0.5754166
30.13898,0.5746641
30.19174,0.5736601
30.23047,0.5729251
30.26917,0.5721925
30.30195,0.5715736
30.34978,0.5706728
30.38892,0.5699378
30.42721,0.5692205
30.46453,0.5685232
30.51582,0.5675678
30.5522,0.5668918
30.59197,0.5661549
30.63032,0.565446
30.6851,0.5644366
30.72552,0.5636941
30.76101,0.5630438
30.79844,0.5623594
30.84878,0.5614417
30.88873,0.5607157
30.94096,0.5597692
30.98515,0.5589707
31.03571,0.5580601
31.072,0.5574084
31.1112,0.5567061
31.15005,0.5560119
31.19957,0.5551292
31.23859,0.5544358
31.27887,0.5537219
31.31927,0.5530076
31.37074,0.5521003
31.40805,0.5514444
31.44821,0.5507402
31.48689,0.5500637
31.53387,0.5492442
31.57194,0.5485818
31.61061,0.5479107
31.6481,0.5472618
31.69617,0.5464317
31.73653,0.5457368
31.7754,0.5450692
31.81382,0.544411
31.86383,0.5435566
31.90374,0.5428767
31.94722,0.5421377
31.98521,0.5414939
32.03585,0.5406379
32.07751,0.5399358
32.11773,0.5392596
32.15646,0.53861
32.20825,0.537744
32.25068,0.5370365
32.29357,0.5363233
32.32993,0.5357201
32.38028,0.536442
32.41878,0.5369926
32.45737,0.5375429
32.495,0.5380786
32.5457,0.5387982
32.58425,0.5393438
32.6236,0.5398995
32.66151,0.5404335
32.70879,0.5410978
32.74807,0.5416483
32.78741,0.5421983
32.8256,0.5427309
32.87543,0.543424
32.91244,0.5439374
32.95195,0.5444844
32.99284,0.545049
33.04281,0.545737
33.08176,0.5462718
33.11879,0.5467792
33.15675,0.5472981
33.21067,0.5480331
33.24613,0.5485152
33.28549,0.5490491
33.32322,0.5495597
33.37368,0.5502408
33.41594,0.5508096
33.45508,0.5513351
33.49669,0.5518924
33.54696,0.5525639
33.58739,0.5531024
33.62625,0.5536188
33.66528,0.5541364
33.71547,0.5548
33.75393,0.5553074
33.79202,0.5558087
33.82822,0.5562841
33.87856,0.5569434
33.91846,0.5574645
33.95998,0.5580056
33.9987,0.5585091
34.04947,0.5591673
34.08907,0.5596794
34.12956,0.5602019
34.16843,0.5607022
34.22209,0.5613909
34.26034,0.5618805
34.29625,0.5623393
34.33392,0.5628196
34.38653,0.5634885
34.42387,0.563962
34.46329,0.5644608
34.50373,0.5649712
34.55538,0.5656215
34.59225,0.5660844
34.62997,0.566557
34.67038,0.5670623
34.72448,0.5677368
34.76508,0.5682415
34.80056,0.5686816
34.83964,0.5691654
34.8904,0.5697922
34.92956,0.5702745
34.96757,0.5707417
35.01054,0.5712685
35.05836,0.5718533
35.10601,0.5724344
35.1477,0.5729416
35.18695,0.573418
35.24255,0.574091
35.28324,0.5745821
35.32807,0.5751219
35.37331,0.5756654
35.44108,0.5764768
35.5093,0.5772904
35.55626,0.5778486
35.60957,0.5784807
35.65383,0.5790039
35.69596,0.5795009
35.73953,0.5800134
35.79131,0.5806211
35.83829,0.5811709
35.88042,0.5816627
35.92117,0.5821372
35.97395,0.5827503
36.01392,0.5832134
36.05689,0.5837101
36.09691,0.5841717
36.14624,0.5847392
36.18506,0.5851847
36.22572,0.5856502
36.26773,0.5861302
36.31923,0.5867171
36.35992,0.5871795
36.39754,0.5876062
36.43866,0.5880716
36.49194,0.588673
36.53432,0.5891501
36.57124,0.5895649
36.60924,0.589991
36.6608,0.5905675
36.7019,0.591026
36.7425,0.591478
36.78357,0.5919341
36.83428,0.5924959
36.87439,0.5929392
36.91122,0.5933454
36.95238,0.5937985
37.00499,0.5943758
37.04496,0.5948136
37.08727,0.5952756
37.13092,0.5957516
37.18081,0.5962939
37.22026,0.5967218
37.26164,0.5971698
37.30133,0.5975984
37.34973,0.5981199
37.38884,0.5985402
37.42978,0.5989794
37.46762,0.5993842
37.51782,0.5999204
37.5563,0.6003303
37.59863,0.6007803
37.64279,0.6012486
37.69524,0.6018035
37.73616,0.6022352
37.77654,0.6026604
37.82372,0.6031561
37.87756,0.6037201
37.91884,0.6041516
37.95823,0.6045624
37.99586,0.6049541
38.04807,0.6054961
38.08807,0.6059104
38.12908,0.6063343
38.1699,0.6067554
38.22044,0.6072753
38.25995,0.6076809
38.30067,0.6080981
38.33923,0.6084922
38.38898,0.6089996
38.43151,0.6094323
38.47155,0.6098388
38.51234,0.610252
38.56109,0.6107448
38.60234,0.6111608
38.64397,0.6115795
38.68254,0.6119668
38.73344,0.6124767
38.77272,0.6128694
38.81228,0.6132639
38.85077,0.613647
38.89714,0.6141077
38.93777,0.6145104
38.97771,0.6149054
39.01727,0.6152958
39.06893,0.6158044
39.10855,0.6161937
39.1498,0.6165981
39.19596,0.6170495
39.24822,0.6175595
39.28725,0.6179394
39.32801,0.6183353
39.36872,0.61873
39.41964,0.6192225
39.45889,0.6196013
39.49953,0.6199927
39.54064,0.6203878
39.5899,0.6208602
39.62848,0.6212292
39.67138,0.6216388
39.70945,0.6220016
39.76437,0.6225237
39.80107,0.6228718
39.83895,0.6232304
39.87801,0.6235995
39.92988,0.6240883
39.97118,0.6244767
40.00709,0.6248137
40.0466,0.6251839
40.09811,0.6256655
40.13676,0.6260259
40.17425,0.6263749
40.21383,0.6267426
40.26673,0.627233
40.30594,0.6275957
40.34478,0.6279542
40.38779,0.6283504
40.4328,0.6287642
40.47104,0.629115
40.51057,0.6294769
40.55762,0.6299068
40.60716,0.6303583
40.64462,0.630699
40.6838,0.6310546
40.72284,0.6314083
40.77465,0.6318766
40.81146,0.6322088
40.85076,0.6325625
40.89392,0.6329504
40.93957,0.6333596
40.97788,0.6337024
41.01664,0.6340485
41.05457,0.6343866
41.10452,0.6348309
41.14823,0.6352188
41.18715,0.6355635
41.22107,0.6358634
41.2764,0.6363515
41.3215,0.6367484
41.36241,0.6371077
41.39826,0.637422
41.4486,0.6378624
41.48712,0.6381986
41.52785,0.6385536
41.569,0.6389114
41.62025,0.6393559
41.6588,0.6396896
41.69884,0.6400356
41.73811,0.6403742
41.78878,0.6408103
41.83035,0.6411673
41.87116,0.641517
41.91258,0.6418713
41.96061,0.6422812
41.99823,0.6426015
42.03745,0.6429349
42.07806,0.6432796
42.13157,0.6437325
42.17117,0.6440671
42.20833,0.6443805
42.24852,0.6447188
42.29783,0.645133
42.33833,0.6454725
42.37839,0.6458076
42.42199,0.6461716
42.47063,0.6465769
42.51046,0.646908
42.54974,0.647234
42.58901,0.6475592
42.64082,0.6479874
42.68254,0.6483316
42.71932,0.6486344
42.75681,0.6489425
42.80853,0.6493666
42.84787,0.6496885
42.88766,0.6500136
42.9288,0.650349
42.98031,0.6507681
43.02085,0.6510972
43.06167,0.6514279
43.1028,0.6517605
43.15102,0.6521497
43.18893,0.652455
43.22768,0.6527665
43.26621,0.6530758
43.31747,0.6534863
43.36042,0.6538295
43.4099,0.654224
43.44688,0.6545184
43.49665,0.6549137
43.53956,0.6552538
43.58376,0.6556033
43.62199,0.6559052
43.67065,0.6562886
43.71161,0.6566107
43.7509,0.6569191
43.79019,0.657227
43.84084,0.657623
43.87989,0.6579277
43.91671,0.6582144
43.95277,0.6584948
44.00591,0.6589072
44.05106,0.6592569
44.09367,0.6595862
44.13498,0.6599048
44.18429,0.6602843
44.22542,0.6606002
44.2616,0.6608777
44.29436,0.6611286
44.34705,0.6615311
44.38655,0.6618323
44.42409,0.6621181
44.46165,0.6624035
44.51247,0.6627889
44.55132,0.663083
44.5868,0.6633511
44.6283,0.663664
44.67952,0.6640496
44.72087,0.6643603
44.75921,0.6646479
44.79821,0.6649398
44.8486,0.6653162
44.88986,0.6656238
44.93653,0.6659712
44.97387,0.6662485
45.02396,0.6666198
45.06247,0.6669047
45.09894,0.667174
45.13754,0.6674587
45.18887,0.6678364
45.23013,0.6681395
45.26962,0.6684289
45.31147,0.6687353
45.362,0.6691042
45.40123,0.6693901
45.44064,0.669677
45.4932,0.6700586
45.54614,0.6704421
45.5874,0.6707403
45.62798,0.6710331
45.66801,0.6713215
45.71895,0.6716877
45.75844,0.671971
45.79782,0.672253
45.83551,0.6725225
45.88663,0.6728874
45.92544,0.6731638
45.96373,0.6734362
46.01498,0.6737999
46.06614,0.6741621
46.10669,0.6744487
46.14715,0.6747342
46.18575,0.675006
46.24043,0.6753904
46.27944,0.6756641
46.32274,0.6759673
46.36438,0.6762583
46.5229,0.6773614
46.60643,0.6779397
46.64963,0.6782379
46.69318,0.678538
46.74259,0.6788778
46.77712,0.6791148
46.81548,0.6793778
46.85576,0.6787936
46.908,0.6780377
46.9479,0.6774615
46.98248,0.6769628
47.02102,0.676408
47.07158,0.6756815
47.10965,0.6751354
47.14888,0.6745736
47.18927,0.6739963
47.24259,0.6732356
47.28234,0.6726696
47.32036,0.6721291
47.36962,0.6714302
47.42194,0.6706893
47.46376,0.6700985
47.50217,0.6695566
47.53798,0.6690523
47.5916,0.6682984
47.64787,0.6675092
47.68579,0.6669784
47.72725,0.6663991
47.78144,0.6656432
47.82237,0.6650736
47.86241,0.6645172
47.89806,0.6640225
47.94967,0.6633079
47.9906,0.6627422
48.03179,0.6621738
48.07234,0.6616153
48.12322,0.6609157
48.16035,0.6604062
48.20017,0.6598606
48.2398,0.6593185
48.28912,0.6586452
48.32898,0.658102
48.36961,0.657549
48.41138,0.6569818
48.46164,0.6563004
48.50107,0.6557668
48.5451,0.655172
48.58495,0.6546347
48.63581,0.6539501
48.67368,0.6534413
48.71127,0.6529371
48.74491,0.6524864
48.79652,0.6517964
48.83538,0.6512777
48.87285,0.6507784
48.90922,0.6502945
48.96101,0.6496065
49.00032,0.6490854
49.04241,0.6485283
49.08227,0.6480017
49.1292,0.6473827
49.16887,0.6468604
49.20735,0.6463546
49.24781,0.6458235
49.30168,0.6451179
49.33821,0.6446402
49.37654,0.6441398
49.4164,0.6436201
49.46513,0.6429862
49.50294,0.642495
49.54057,0.6420071
49.58015,0.6414945
49.63132,0.6408331
49.67281,0.6402978
49.70858,0.6398371
49.74642,0.6393504
49.79626,0.6387105
49.83546,0.638208
49.87671,0.6376803
49.91622,0.6371755
49.96693,0.6365288
50.00317,0.6360676
50.03983,0.6356016
50.08064,0.6350837
50.13352,0.6344137
50.17395,0.6339025
50.21308,0.6334085
50.25418,0.6328905
50.30697,0.6322264
50.34776,0.6317141
50.38807,0.6312088
50.42425,0.6307559
50.47551,0.6301153
50.51439,0.6296303
50.55571,0.6291158
50.59515,0.6286253
50.644,0.6280189
50.68413,0.6275217
50.72705,0.6269909
50.77062,0.6264527
50.82329,0.6258035
50.85986,0.6253535
50.89715,0.6248954
50.93685,0.6244083
50.98877,0.6237725
51.03019,0.6232662
51.06933,0.6227885
51.10711,0.6223282
51.15648,0.6217275
51.19496,0.6212603
51.23202,0.6208108
51.26754,0.6203808
51.31888,0.61976
51.35796,0.6192884
51.3979,0.6188073
51.44108,0.6182879
51.49158,0.6176814
51.52595,0.6172695
51.56415,0.6168122
51.59966,0.6163876
51.64942,0.6157938
51.69112,0.615297
51.7381,0.6147383
51.77769,0.6142683
51.8294,0.6136555
51.86911,0.6131856
51.9054,0.6127569
51.9459,0.6130589
51.99448,0.6134204
52.03501,0.6137214
52.07345,0.6140065
52.11302,0.6142996
52.16183,0.6146605
52.20155,0.6149537
52.23789,0.6152216
52.27819,0.6155182
52.32876,0.6158897
52.37116,0.6162007
52.40421,0.6164427
52.44047,0.616708
52.49026,0.6170715
52.53187,0.6173749
52.56897,0.6176449
52.6081,0.6179293
52.66052,0.6183096
52.7028,0.6186159
52.73931,0.6188799
52.78114,0.6191819
52.82853,0.6195235
52.86836,0.6198102
52.90854,0.6200988
52.94854,0.6203859
53.005,0.6207902
53.04449,0.6210726
53.08725,0.6213777
53.1263,0.6216561
53.17462,0.6219999
53.21174,0.6222636
53.25234,0.6225516
53.28939,0.6228139
53.33998,0.6231717
53.37718,0.6234344
